,Date,Positive,Neutral,Negative,Final Sentiment
775,2007-01-11,0.025243233889341354,0.03028154745697975,0.9444752335548401,negative
776,2007-01-12,0.8369322419166565,0.05832203850150108,0.1047457605600357,positive
777,2007-01-16,0.5204019546508789,0.042053841054439545,0.4375442564487457,positive
778,2007-01-17,0.7136431336402893,0.12456396222114563,0.16179291903972626,positive
779,2007-01-18,0.012882335111498833,0.021714285016059875,0.9654033780097961,negative
780,2007-01-19,0.9239508509635925,0.03650755435228348,0.039541635662317276,positive
781,2007-01-22,0.9322920441627502,0.029841851443052292,0.03786608949303627,positive
782,2007-01-23,0.8281673192977905,0.11982141435146332,0.05201125517487526,positive
783,2007-01-24,0.03821675106883049,0.025417517870664597,0.9363656640052795,negative
784,2007-01-25,0.8717365264892578,0.07909441739320755,0.0491691529750824,positive
785,2007-01-26,0.023597147315740585,0.022348767146468163,0.954054057598114,negative
786,2007-01-29,0.2915467917919159,0.06698070466518402,0.6414725184440613,negative
787,2007-01-31,0.8179399371147156,0.08865386992692947,0.09340616315603256,positive
788,2007-02-01,0.9079278707504272,0.04366382211446762,0.04840822517871857,positive
789,2007-02-02,0.8240200281143188,0.10162170231342316,0.07435832917690277,positive
790,2007-02-05,0.9336317777633667,0.029674718156456947,0.03669349476695061,positive
791,2007-02-06,0.9133623242378235,0.032020580023527145,0.05461716651916504,positive
792,2007-02-07,0.9207735657691956,0.03917723521590233,0.04004919156432152,positive
793,2007-02-08,0.8983321785926819,0.05400875583291054,0.047659002244472504,positive
794,2007-02-09,0.7524107694625854,0.14999952912330627,0.09758970141410828,positive
795,2007-02-12,0.02639954537153244,0.030681924894452095,0.9429184794425964,negative
796,2007-02-14,0.7074210047721863,0.24885106086730957,0.043727971613407135,positive
797,2007-02-20,0.06723635643720627,0.03536011278629303,0.8974034786224365,negative
798,2007-02-22,0.5503146052360535,0.1311662197113037,0.3185191750526428,positive
799,2007-02-23,0.8717804551124573,0.07678826153278351,0.05143129453063011,positive
800,2007-02-26,0.7561004757881165,0.0895482525229454,0.15435127913951874,positive
801,2007-02-27,0.22186727821826935,0.12841901183128357,0.6497137546539307,negative
802,2007-02-28,0.08503241091966629,0.04480655863881111,0.8701611161231995,negative
803,2007-03-02,0.07786237448453903,0.06236421316862106,0.8597733974456787,negative
804,2007-03-05,0.02565869130194187,0.013536417856812477,0.9608049392700195,negative
805,2007-03-09,0.2551534175872803,0.10457370430231094,0.6402729153633118,negative
806,2007-03-12,0.01787739433348179,0.03515440970659256,0.9469681978225708,negative
807,2007-03-14,0.008229991421103477,0.02151542529463768,0.9702544808387756,negative
808,2007-03-16,0.6663610935211182,0.17263910174369812,0.16099976003170013,positive
809,2007-03-22,0.8590149283409119,0.06651421636343002,0.07447079569101334,positive
810,2007-03-23,0.8042989373207092,0.07281108945608139,0.1228899210691452,positive
811,2007-03-25,0.1531483381986618,0.5010144114494324,0.34583720564842224,neutral
812,2007-03-26,0.7779974341392517,0.11554691940546036,0.10645563900470734,positive
813,2007-03-30,0.9329457879066467,0.02672375552356243,0.04033057391643524,positive
814,2007-04-02,0.3910106122493744,0.08171293884515762,0.5272764563560486,negative
815,2007-04-03,0.009760594926774502,0.01729094795882702,0.9729484915733337,negative
816,2007-04-04,0.9092376828193665,0.04684074968099594,0.04392153024673462,positive
817,2007-04-05,0.1987999528646469,0.04033487290143967,0.7608651518821716,negative
818,2007-04-09,0.057410214096307755,0.9125980138778687,0.029991764575242996,neutral
819,2007-04-10,0.606054425239563,0.09770567715167999,0.2962399423122406,positive
820,2007-04-11,0.9244019985198975,0.026722488924860954,0.048875439912080765,positive
821,2007-04-12,0.2995360493659973,0.43955835700035095,0.2609056234359741,neutral
822,2007-04-13,0.9261617064476013,0.03538273647427559,0.038455553352832794,positive
823,2007-04-16,0.601720929145813,0.22734199464321136,0.17093706130981445,positive
824,2007-04-17,0.8862473964691162,0.04392058774828911,0.06983207911252975,positive
825,2007-04-18,0.29595816135406494,0.049185171723365784,0.6548566818237305,negative
826,2007-04-19,0.29350754618644714,0.10673551261425018,0.5997569561004639,negative
827,2007-04-20,0.9205618500709534,0.04037425294518471,0.039063867181539536,positive
828,2007-04-23,0.15449661016464233,0.04304657131433487,0.8024568557739258,negative
829,2007-04-24,0.7986656427383423,0.08304202556610107,0.11829228699207306,positive
830,2007-04-27,0.6641632914543152,0.2786826491355896,0.0571541003882885,positive
831,2007-05-01,0.010344847105443478,0.019873348996043205,0.9697818160057068,negative
832,2007-05-03,0.05814095586538315,0.03324364870786667,0.9086154103279114,negative
833,2007-05-04,0.27650195360183716,0.4165087938308716,0.30698928236961365,neutral
834,2007-05-07,0.7436649203300476,0.045263294130563736,0.21107177436351776,positive
835,2007-05-11,0.14456310868263245,0.21626104414463043,0.6391758918762207,negative
836,2007-05-14,0.1286824345588684,0.204385444521904,0.6669321060180664,negative
837,2007-05-16,0.05992811545729637,0.034147631376981735,0.9059242010116577,negative
838,2007-05-17,0.011162367649376392,0.019778599962592125,0.9690591096878052,negative
839,2007-05-21,0.8355463743209839,0.07825986295938492,0.08619374781847,positive
840,2007-05-22,0.03652362525463104,0.05503695830702782,0.9084394574165344,negative
841,2007-05-23,0.7547103762626648,0.06761457771062851,0.17767508327960968,positive
842,2007-05-25,0.22798417508602142,0.05875646695494652,0.7132593989372253,negative
843,2007-05-28,0.5572457909584045,0.3932599723339081,0.04949423670768738,positive
844,2007-05-30,0.39215803146362305,0.5943092703819275,0.0135326674208045,neutral
845,2007-06-04,0.9254112839698792,0.032593339681625366,0.041995421051979065,positive
846,2007-06-05,0.0231487937271595,0.03518156334757805,0.9416696429252625,negative
847,2007-06-06,0.03029520995914936,0.03190850839018822,0.9377963542938232,negative
848,2007-06-07,0.1545291692018509,0.8359051942825317,0.00956560205668211,neutral
849,2007-06-08,0.13665863871574402,0.05091775208711624,0.812423586845398,negative
850,2007-06-11,0.935431182384491,0.03525881841778755,0.029310109093785286,positive
851,2007-06-12,0.6815543174743652,0.1318327635526657,0.18661288917064667,positive
852,2007-06-13,0.008756008930504322,0.017741108313202858,0.9735028743743896,negative
853,2007-06-14,0.9152509570121765,0.06073605641722679,0.02401297353208065,positive
854,2007-06-15,0.941394567489624,0.029128825291991234,0.029476627707481384,positive
855,2007-06-18,0.8875148892402649,0.05652669072151184,0.0559583455324173,positive
856,2007-06-19,0.8336272835731506,0.08006806671619415,0.08630463480949402,positive
857,2007-06-20,0.012300697155296803,0.020610449835658073,0.9670888781547546,negative
858,2007-06-21,0.014156282879412174,0.030378395691514015,0.9554653167724609,negative
859,2007-06-22,0.9331310987472534,0.030391907319426537,0.03647705540060997,positive
860,2007-06-25,0.010617864318192005,0.023792698979377747,0.9655895233154297,negative
861,2007-06-26,0.029881758615374565,0.12286865711212158,0.8472495675086975,negative
862,2007-06-27,0.027325840666890144,0.025459978729486465,0.9472141265869141,negative
863,2007-06-28,0.7293536067008972,0.2431400716304779,0.027506358921527863,positive
864,2007-07-02,0.6388124823570251,0.23273378610610962,0.12845371663570404,positive
865,2007-07-03,0.013402264565229416,0.027322543784976006,0.9592752456665039,negative
866,2007-07-05,0.01175837591290474,0.026403145864605904,0.9618384838104248,negative
867,2007-07-07,0.011958799324929714,0.027891486883163452,0.9601498246192932,negative
868,2007-07-10,0.7320839762687683,0.0986761525273323,0.1692398339509964,positive
869,2007-07-11,0.022451473399996758,0.0357435867190361,0.9418050050735474,negative
870,2007-07-12,0.6376218795776367,0.20075389742851257,0.1616242676973343,positive
871,2007-07-13,0.13659293949604034,0.052314721047878265,0.8110923171043396,negative
872,2007-07-18,0.9233956336975098,0.03250565379858017,0.04409879818558693,positive
873,2007-07-19,0.7712680697441101,0.170409694314003,0.0583222433924675,positive
874,2007-07-20,0.9024999737739563,0.04201926663517952,0.055480748414993286,positive
875,2007-07-24,0.9229628443717957,0.032798074185848236,0.04423901066184044,positive
876,2007-07-25,0.013184616342186928,0.020690184086561203,0.9661253094673157,negative
877,2007-07-26,0.01353843417018652,0.02227725274860859,0.9641843438148499,negative
878,2007-07-31,0.8954373002052307,0.041052933782339096,0.0635097548365593,positive
879,2007-08-01,0.16445794701576233,0.10953514277935028,0.7260068655014038,negative
880,2007-08-02,0.6215245127677917,0.034767914563417435,0.3437076807022095,positive
881,2007-08-03,0.9238253831863403,0.05666186660528183,0.01951267011463642,positive
882,2007-08-13,0.8517464399337769,0.12752696871757507,0.020726587623357773,positive
883,2007-08-14,0.013624882325530052,0.019682034850120544,0.966693103313446,negative
884,2007-08-15,0.11544223129749298,0.7592751979827881,0.12528260052204132,neutral
885,2007-08-16,0.10535643249750137,0.3165367841720581,0.5781068205833435,negative
886,2007-08-17,0.28660303354263306,0.4346279501914978,0.2787690758705139,neutral
887,2007-08-20,0.013053640723228455,0.03468041494488716,0.9522659778594971,negative
888,2007-08-24,0.8369796872138977,0.04817875102162361,0.11484155803918839,positive
889,2007-08-29,0.9365478157997131,0.02862832508981228,0.03482391685247421,positive
890,2007-08-30,0.6232729554176331,0.1787339150905609,0.19799306988716125,positive
891,2007-09-04,0.7817363739013672,0.09978938847780228,0.11847427487373352,positive
892,2007-09-06,0.8305281400680542,0.1072317585349083,0.06224017217755318,positive
893,2007-09-07,0.8612963557243347,0.04785321652889252,0.09085044264793396,positive
894,2007-09-10,0.9440820217132568,0.031085778027772903,0.024832164868712425,positive
895,2007-09-12,0.04024122655391693,0.06661593914031982,0.893142819404602,negative
896,2007-09-13,0.031078647822141647,0.03238765895366669,0.9365336894989014,negative
897,2007-09-14,0.013468842953443527,0.024657422676682472,0.9618737697601318,negative
898,2007-09-17,0.8033077716827393,0.10396306216716766,0.09272918105125427,positive
899,2007-09-18,0.8866482377052307,0.04091035947203636,0.0724414512515068,positive
900,2007-09-19,0.9231382608413696,0.030719934031367302,0.04614177346229553,positive
901,2007-09-20,0.7489101886749268,0.06486675143241882,0.1862231194972992,positive
902,2007-09-21,0.9393705129623413,0.0267571359872818,0.033872321248054504,positive
903,2007-09-24,0.4377611577510834,0.032476674765348434,0.5297622084617615,negative
904,2007-09-26,0.01376345008611679,0.03801676630973816,0.9482197165489197,negative
905,2007-09-27,0.8989019393920898,0.042939070612192154,0.058158989995718,positive
906,2007-10-01,0.020082978531718254,0.02136477828025818,0.9585522413253784,negative
907,2007-10-02,0.009430828504264355,0.021312983706593513,0.9692562222480774,negative
908,2007-10-03,0.21579404175281525,0.08143208175897598,0.7027738690376282,negative
909,2007-10-04,0.030534563586115837,0.13886499404907227,0.8306005001068115,negative
910,2007-10-08,0.07345505058765411,0.08860474079847336,0.8379401564598083,negative
911,2007-10-11,0.371011346578598,0.5047214031219482,0.12426728010177612,neutral
912,2007-10-12,0.3114757537841797,0.5038865804672241,0.18463771045207977,neutral
913,2007-10-16,0.9380412101745605,0.03289000689983368,0.02906877174973488,positive
914,2007-10-18,0.11868274211883545,0.8444274067878723,0.03688981011509895,neutral
915,2007-10-19,0.2530460059642792,0.1022634282708168,0.6446905732154846,negative
916,2007-10-22,0.01221245527267456,0.022053740918636322,0.9657338857650757,negative
917,2007-10-23,0.15422412753105164,0.04679018259048462,0.7989856600761414,negative
918,2007-10-24,0.04030098021030426,0.9291242957115173,0.030574742704629898,neutral
919,2007-10-25,0.016523810103535652,0.024274231866002083,0.959201991558075,negative
920,2007-10-26,0.8840687274932861,0.06060250103473663,0.055328767746686935,positive
921,2007-10-27,0.8453414440155029,0.11246822774410248,0.042190298438072205,positive
922,2007-10-29,0.9206060171127319,0.04350405931472778,0.03588990867137909,positive
923,2007-10-30,0.6173028945922852,0.16665981709957123,0.2160373032093048,positive
924,2007-10-31,0.8161295652389526,0.04330526664853096,0.14056524634361267,positive
925,2007-11-01,0.012867356650531292,0.023497557267546654,0.9636350870132446,negative
926,2007-11-05,0.4815966784954071,0.4183681011199951,0.10003521293401718,positive
927,2007-11-06,0.4966001808643341,0.281860888004303,0.22153891623020172,positive
928,2007-11-07,0.8588792085647583,0.10617344826459885,0.03494732081890106,positive
929,2007-11-08,0.7164026498794556,0.15416386723518372,0.1294335126876831,positive
930,2007-11-12,0.021942544728517532,0.04266568645834923,0.9353917241096497,negative
931,2007-11-15,0.009701681323349476,0.0216037817299366,0.9686945676803589,negative
932,2007-11-16,0.020808681845664978,0.026981718838214874,0.9522095322608948,negative
933,2007-11-20,0.928388774394989,0.039041753858327866,0.0325695164501667,positive
934,2007-11-22,0.9258445501327515,0.03242312744259834,0.04173232614994049,positive
935,2007-11-27,0.014082364737987518,0.018836047500371933,0.967081606388092,negative
936,2007-11-28,0.03663038834929466,0.028480609878897667,0.9348889589309692,negative
937,2007-11-30,0.016425099223852158,0.027507081627845764,0.9560678601264954,negative
938,2007-12-03,0.9151001572608948,0.0392257496714592,0.04567407816648483,positive
939,2007-12-04,0.8853769302368164,0.059072501957416534,0.05555063858628273,positive
940,2007-12-05,0.008500924333930016,0.0197116918861866,0.9717873930931091,negative
941,2007-12-06,0.9299824237823486,0.0382169708609581,0.03180060163140297,positive
942,2007-12-07,0.029449695721268654,0.03155801445245743,0.9389922022819519,negative
943,2007-12-10,0.7740634083747864,0.08876115083694458,0.13717544078826904,positive
944,2007-12-11,0.011934817768633366,0.024278702214360237,0.9637865424156189,negative
945,2007-12-13,0.017774038016796112,0.02779986709356308,0.9544260501861572,negative
946,2007-12-24,0.665214478969574,0.026347385719418526,0.3084380626678467,positive
947,2007-12-25,0.8151249289512634,0.05216525122523308,0.1327097862958908,positive
948,2007-12-27,0.6358350515365601,0.045200083404779434,0.3189648687839508,positive
949,2007-12-28,0.30933678150177,0.043551377952098846,0.6471117734909058,negative
950,2007-12-29,0.2477043867111206,0.46692270040512085,0.28537294268608093,neutral
951,2008-01-07,0.11507032811641693,0.8699278235435486,0.01500178873538971,neutral
952,2008-01-08,0.9546091556549072,0.023773767054080963,0.02161714993417263,positive
953,2008-01-09,0.9108387231826782,0.03867027908563614,0.05049096420407295,positive
954,2008-01-11,0.44885528087615967,0.35913586616516113,0.19200880825519562,positive
955,2008-01-12,0.9252896904945374,0.03379679098725319,0.040913525968790054,positive
956,2008-01-14,0.7285690903663635,0.26364341378211975,0.00778749817982316,positive
957,2008-01-22,0.27961263060569763,0.10456495732069016,0.6158223748207092,negative
958,2008-01-23,0.09762377291917801,0.8904858231544495,0.011890417896211147,neutral
959,2008-01-25,0.5128732919692993,0.10745862126350403,0.37966814637184143,positive
960,2008-01-28,0.5243789553642273,0.40648508071899414,0.06913600116968155,positive
961,2008-01-29,0.011011259630322456,0.02886318415403366,0.9601256251335144,negative
962,2008-01-30,0.013201853260397911,0.020773248746991158,0.9660249352455139,negative
963,2008-02-01,0.2642638683319092,0.08881402760744095,0.6469221115112305,negative
964,2008-02-08,0.9335456490516663,0.032107532024383545,0.034346796572208405,positive
965,2008-02-09,0.7728322744369507,0.15916110575199127,0.06800658255815506,positive
966,2008-02-13,0.6609135270118713,0.12303607165813446,0.21605032682418823,positive
967,2008-02-15,0.008490003645420074,0.018872255459427834,0.9726376533508301,negative
968,2008-02-19,0.6078668236732483,0.3552658259868622,0.03686734288930893,positive
969,2008-02-21,0.8198716044425964,0.14944526553153992,0.030683176591992378,positive
970,2008-02-23,0.9428074955940247,0.032204750925302505,0.024987760931253433,positive
971,2008-02-25,0.0431998185813427,0.04771780967712402,0.909082293510437,negative
972,2008-02-26,0.2661252021789551,0.06883309036493301,0.6650416851043701,negative
973,2008-02-27,0.9211680889129639,0.03182988986372948,0.04700193181633949,positive
974,2008-02-29,0.9107944369316101,0.06149466335773468,0.027710849419236183,positive
975,2008-03-04,0.9194349050521851,0.032505497336387634,0.04805953428149223,positive
976,2008-03-05,0.8509093523025513,0.05743539333343506,0.09165530651807785,positive
977,2008-03-06,0.011730611324310303,0.018787719309329987,0.9694817066192627,negative
978,2008-03-10,0.008605503477156162,0.019680196419358253,0.9717142581939697,negative
979,2008-03-11,0.7801182270050049,0.11843320727348328,0.10144855082035065,positive
980,2008-03-12,0.8254940509796143,0.08124542981386185,0.09326052665710449,positive
981,2008-03-13,0.6349661946296692,0.21254225075244904,0.15249153971672058,positive
982,2008-03-17,0.6891871094703674,0.2639705538749695,0.0468423068523407,positive
983,2008-03-20,0.02228320576250553,0.018929025158286095,0.9587877988815308,negative
984,2008-03-24,0.013939970172941685,0.018242858350276947,0.9678172469139099,negative
985,2008-03-25,0.30175021290779114,0.032524414360523224,0.6657252907752991,negative
986,2008-03-26,0.9143033623695374,0.0397447869181633,0.04595183581113815,positive
987,2008-03-27,0.8363390564918518,0.09281905740499496,0.07084193080663681,positive
988,2008-03-28,0.013567060232162476,0.01750018633902073,0.9689327478408813,negative
989,2008-03-31,0.16048189997673035,0.05761866271495819,0.7818994522094727,negative
990,2008-04-01,0.09448143094778061,0.05838020145893097,0.8471383452415466,negative
991,2008-04-03,0.8216378092765808,0.08118578791618347,0.0971764475107193,positive
992,2008-04-04,0.48290279507637024,0.06418653577566147,0.4529106318950653,positive
993,2008-04-07,0.7895135879516602,0.10977160185575485,0.1007147803902626,positive
994,2008-04-09,0.3459208011627197,0.36282894015312195,0.2912502586841583,neutral
995,2008-04-10,0.012912582606077194,0.02364521287381649,0.9634421467781067,negative
996,2008-04-16,0.37833917140960693,0.06243596598505974,0.5592247843742371,negative
997,2008-04-17,0.12609386444091797,0.06637721508741379,0.8075289130210876,negative
998,2008-04-18,0.7918017506599426,0.0729946419596672,0.13520362973213196,positive
999,2008-04-21,0.7661803364753723,0.051083724945783615,0.18273597955703735,positive
1000,2008-04-22,0.8067102432250977,0.05895281210541725,0.13433696329593658,positive
1001,2008-04-24,0.012865565717220306,0.027603475376963615,0.9595309495925903,negative
1002,2008-04-25,0.017109340056777,0.03007742390036583,0.9528132677078247,negative
1003,2008-04-28,0.8202410936355591,0.08001554757356644,0.09974344074726105,positive
1004,2008-04-30,0.5726513266563416,0.07729751616716385,0.3500511050224304,positive
1005,2008-05-02,0.9246227741241455,0.03218279033899307,0.0431944765150547,positive
1006,2008-05-05,0.9221041202545166,0.037058524787425995,0.040837325155735016,positive
1007,2008-05-06,0.4129111170768738,0.12355580925941467,0.46353307366371155,negative
1008,2008-05-07,0.1013195738196373,0.876416027545929,0.022264402359724045,neutral
1009,2008-05-08,0.901349663734436,0.053450316190719604,0.04520007595419884,positive
1010,2008-05-09,0.9197868704795837,0.03649020195007324,0.04372292384505272,positive
1011,2008-05-12,0.020161515101790428,0.022943926975131035,0.9568945169448853,negative
1012,2008-05-13,0.11472439765930176,0.06102394685149193,0.824251651763916,negative
1013,2008-05-14,0.007553283590823412,0.025161247700452805,0.9672855734825134,negative
1014,2008-05-16,0.8076859712600708,0.08522208034992218,0.10709191113710403,positive
1015,2008-05-19,0.6765117049217224,0.1114199087023735,0.21206840872764587,positive
1016,2008-05-20,0.9338329434394836,0.03358205035328865,0.03258505091071129,positive
1017,2008-05-21,0.7561194896697998,0.04241066798567772,0.20146989822387695,positive
1018,2008-05-27,0.008526883088052273,0.017111364752054214,0.974361777305603,negative
1019,2008-05-28,0.06074531003832817,0.020597701892256737,0.9186570048332214,negative
1020,2008-05-29,0.09273098409175873,0.40667325258255005,0.5005958080291748,negative
1021,2008-05-30,0.0118138762190938,0.03146142512559891,0.9567247033119202,negative
1022,2008-06-02,0.6891006231307983,0.052922189235687256,0.257977157831192,positive
1023,2008-06-03,0.042971160262823105,0.017771871760487556,0.9392569661140442,negative
1024,2008-06-04,0.012134121730923653,0.02233550138771534,0.9655303955078125,negative
1025,2008-06-05,0.015928583219647408,0.03633622080087662,0.9477351903915405,negative
1026,2008-06-06,0.7256593704223633,0.1106523722410202,0.16368824243545532,positive
1027,2008-06-09,0.8792544603347778,0.06346015632152557,0.057285428047180176,positive
1028,2008-06-11,0.7156836986541748,0.04129687324166298,0.24301941692829132,positive
1029,2008-06-18,0.9234506487846375,0.051018424332141876,0.025530939921736717,positive
1030,2008-06-19,0.9480453729629517,0.02274944819509983,0.029205193743109703,positive
1031,2008-06-20,0.4179432988166809,0.10971479117870331,0.47234195470809937,negative
1032,2008-06-23,0.008718045428395271,0.015727031975984573,0.975554883480072,negative
1033,2008-06-24,0.5280663967132568,0.03308035805821419,0.4388531744480133,positive
1034,2008-06-25,0.08675525337457657,0.07952915877103806,0.8337156176567078,negative
1035,2008-06-27,0.4931624233722687,0.3923550248146057,0.1144825741648674,positive
1036,2008-06-30,0.033966898918151855,0.02113807201385498,0.9448950290679932,negative
1037,2008-07-01,0.6595065593719482,0.2430877536535263,0.09740568697452545,positive
1038,2008-07-03,0.0581168532371521,0.11653561145067215,0.8253475427627563,negative
1039,2008-07-07,0.019932003691792488,0.0171041302382946,0.9629639387130737,negative
1040,2008-07-08,0.22002540528774261,0.16211190819740295,0.6178627610206604,negative
1041,2008-07-09,0.9272823929786682,0.03182435780763626,0.0408933125436306,positive
1042,2008-07-10,0.9422469735145569,0.026994919404387474,0.030758067965507507,positive
1043,2008-07-15,0.8444991111755371,0.06914471834897995,0.08635617047548294,positive
1044,2008-07-16,0.016747862100601196,0.024025462567806244,0.959226667881012,negative
1045,2008-07-17,0.03307688608765602,0.024741007015109062,0.9421820640563965,negative
1046,2008-07-21,0.9266366362571716,0.030898993834853172,0.04246434569358826,positive
1047,2008-07-23,0.15976610779762268,0.43389901518821716,0.40633490681648254,neutral
1048,2008-07-29,0.014886078424751759,0.030675217509269714,0.9544387459754944,negative
1049,2008-07-31,0.21153871715068817,0.16480284929275513,0.6236584782600403,negative
1050,2008-08-01,0.27528759837150574,0.07797101140022278,0.6467413902282715,negative
1051,2008-08-04,0.03397083282470703,0.058481283485889435,0.9075478315353394,negative
1052,2008-08-05,0.4539336562156677,0.08459088206291199,0.4614754319190979,negative
1053,2008-08-06,0.04407148063182831,0.042122479528188705,0.9138060808181763,negative
1054,2008-08-07,0.055140651762485504,0.020416704937815666,0.9244426488876343,negative
1055,2008-08-08,0.014536085538566113,0.01698136329650879,0.968482494354248,negative
1056,2008-08-11,0.05523127689957619,0.08634193986654282,0.8584267497062683,negative
1057,2008-08-12,0.10897620767354965,0.20481018722057343,0.6862136125564575,negative
1058,2008-08-14,0.1853318214416504,0.3229067921638489,0.49176135659217834,negative
1059,2008-08-15,0.08277074247598648,0.09577898681163788,0.8214502334594727,negative
1060,2008-08-16,0.07834123075008392,0.024617038667201996,0.8970417380332947,negative
1061,2008-08-17,0.030119536444544792,0.8937830328941345,0.07609735429286957,neutral
1062,2008-08-19,0.03725721687078476,0.021162021905183792,0.9415807723999023,negative
1063,2008-08-20,0.47499755024909973,0.07128388434648514,0.45371848344802856,positive
1064,2008-08-21,0.9261305332183838,0.0429365448653698,0.030932947993278503,positive
1065,2008-08-22,0.598116397857666,0.0602438822388649,0.34163975715637207,positive
1066,2008-08-28,0.015526392497122288,0.02914547547698021,0.955328106880188,negative
1067,2008-08-29,0.05513589084148407,0.011587629094719887,0.9332764744758606,negative
1068,2008-08-30,0.029325585812330246,0.03974210470914841,0.930932343006134,negative
1069,2008-09-02,0.04251433536410332,0.03421653062105179,0.9232692122459412,negative
1070,2008-09-05,0.016843102872371674,0.025847405195236206,0.9573094844818115,negative
1071,2008-09-10,0.018094155937433243,0.029945436865091324,0.9519604444503784,negative
1072,2008-09-11,0.06525454670190811,0.04904954507946968,0.8856959342956543,negative
1073,2008-09-12,0.7219460606575012,0.06096034497022629,0.2170935720205307,positive
1074,2008-09-15,0.9412559866905212,0.03542035073041916,0.023323699831962585,positive
1075,2008-09-17,0.7335009574890137,0.14025157690048218,0.12624746561050415,positive
1076,2008-09-18,0.810987651348114,0.10206954181194305,0.08694281429052353,positive
1077,2008-09-19,0.021528467535972595,0.04170374199748039,0.9367678165435791,negative
1078,2008-09-22,0.5280695557594299,0.1264757364988327,0.34545472264289856,positive
1079,2008-09-23,0.020340390503406525,0.021129727363586426,0.9585297703742981,negative
1080,2008-09-24,0.8071013689041138,0.11692938953638077,0.07596925646066666,positive
1081,2008-09-25,0.6211844086647034,0.1575213521718979,0.22129423916339874,positive
1082,2008-09-29,0.128758504986763,0.11237403750419617,0.7588673830032349,negative
1083,2008-09-30,0.8670031428337097,0.0850796103477478,0.04791725426912308,positive
1084,2008-10-01,0.928510844707489,0.03288361057639122,0.03860551118850708,positive
1085,2008-10-02,0.4032434821128845,0.1269053816795349,0.46985116600990295,negative
1086,2008-10-03,0.0462968610227108,0.018018003553152084,0.9356850981712341,negative
1087,2008-10-06,0.7321601510047913,0.13070204854011536,0.13713772594928741,positive
1088,2008-10-08,0.9171802997589111,0.051186803728342056,0.031632889062166214,positive
1089,2008-10-10,0.5888347029685974,0.2523951828479767,0.1587701141834259,positive
1090,2008-10-13,0.023064298555254936,0.037127990275621414,0.9398077130317688,negative
1091,2008-10-14,0.08970394730567932,0.8424381017684937,0.06785796582698822,neutral
1092,2008-10-15,0.213972270488739,0.10890902578830719,0.677118718624115,negative
1093,2008-10-17,0.06672289967536926,0.04608629643917084,0.8871907591819763,negative
1094,2008-10-18,0.05064923316240311,0.05599948391318321,0.8933511972427368,negative
1095,2008-10-22,0.010856817476451397,0.01793997548520565,0.9712031483650208,negative
1096,2008-10-23,0.027463262900710106,0.028751282021403313,0.9437853693962097,negative
1097,2008-10-25,0.8146399259567261,0.1559833586215973,0.029376748949289322,positive
1098,2008-10-26,0.940798282623291,0.04153800383210182,0.01766369864344597,positive
1099,2008-10-27,0.8885170221328735,0.02248353138566017,0.08899945765733719,positive
1100,2008-10-29,0.24753788113594055,0.06453849375247955,0.6879236102104187,negative
1101,2008-10-30,0.008878747932612896,0.018836617469787598,0.972284734249115,negative
1102,2008-11-04,0.6549689769744873,0.16629435122013092,0.17873671650886536,positive
1103,2008-11-05,0.010387133806943893,0.01990862749516964,0.969704270362854,negative
1104,2008-11-06,0.13811510801315308,0.8382067680358887,0.023678110912442207,neutral
1105,2008-11-07,0.6041250228881836,0.036487068980932236,0.35938793420791626,positive
1106,2008-11-10,0.9378663897514343,0.02698897197842598,0.035144608467817307,positive
1107,2008-11-12,0.01433065440505743,0.017932958900928497,0.9677363634109497,negative
1108,2008-11-14,0.9365633726119995,0.03003457561135292,0.03340199589729309,positive
1109,2008-11-17,0.8281013369560242,0.09292805194854736,0.0789705142378807,positive
1110,2008-11-20,0.28850477933883667,0.07311197370290756,0.6383832693099976,negative
1111,2008-11-21,0.012828555889427662,0.023232728242874146,0.9639387130737305,negative
1112,2008-11-22,0.927348256111145,0.037810105830430984,0.03484158590435982,positive
1113,2008-11-24,0.9421676993370056,0.0255611389875412,0.03227115049958229,positive
1114,2008-11-26,0.32888343930244446,0.0425153523683548,0.6286012530326843,negative
1115,2008-11-27,0.7770808339118958,0.13261473178863525,0.0903044119477272,positive
1116,2008-12-02,0.016441073268651962,0.026562219485640526,0.9569966793060303,negative
1117,2008-12-04,0.00907501857727766,0.018207542598247528,0.9727174043655396,negative
1118,2008-12-05,0.016199437901377678,0.026701467111706734,0.9570990800857544,negative
1119,2008-12-08,0.8417035937309265,0.056185297667980194,0.10211120545864105,positive
1120,2008-12-10,0.785152792930603,0.09585633128881454,0.11899084597826004,positive
1121,2008-12-11,0.8999897241592407,0.0513945035636425,0.04861581698060036,positive
1122,2008-12-12,0.03267534822225571,0.03325633704662323,0.9340683221817017,negative
1123,2008-12-15,0.9376583695411682,0.031231025233864784,0.031110601499676704,positive
1124,2008-12-18,0.7685428857803345,0.13342882692813873,0.09802830219268799,positive
1125,2008-12-19,0.4794447124004364,0.03744324669241905,0.4831121265888214,negative
1126,2008-12-20,0.8349882960319519,0.053322818130254745,0.11168894916772842,positive
1127,2008-12-22,0.3885975182056427,0.14957261085510254,0.4618298411369324,negative
1128,2008-12-24,0.9259204864501953,0.02997858077287674,0.044101037085056305,positive
1129,2008-12-29,0.4932340979576111,0.12195619940757751,0.3848097026348114,positive
